date,dem,rep,margin,7-day,14-day,21-day,28-day
2022-06-08,42.686916,45.038911,-2.3519950000000023,-2.225940428571429,-2.2171837857142846,-2.257739476190476,-2.3312897142857136
2022-06-07,42.804133,45.016095,-2.2119619999999998,-2.203776714285714,-2.2158887142857133,-2.2673415714285707,-2.338511499999999
2022-06-06,42.801442,45.016132,-2.2146899999999974,-2.2002504285714286,-2.223990857142856,-2.281981952380952,-2.351052178571428
2022-06-05,42.810046,45.009001,-2.198954999999998,-2.1970747142857143,-2.23359007142857,-2.291974952380952,-2.3633677857142854
2022-06-04,42.806778,45.010098,-2.203319999999998,-2.1970352857142856,-2.2443714999999993,-2.3073873809523806,-2.3795079642857138
2022-06-03,42.803884,45.011479,-2.207595000000005,-2.197397571428571,-2.255065571428571,-2.3264995714285712,-2.3952931428571427
2022-06-02,42.80818,45.001246,-2.1930660000000017,-2.19806057142857,-2.265684857142856,-2.345363666666666,-2.4107145357142854
2022-06-01,42.805644,45.002493,-2.1968490000000003,-2.2084271428571407,-2.2736389999999993,-2.366406142857142,-2.4249223214285713
2022-05-31,42.800303,44.987581,-2.187277999999999,-2.228000714285712,-2.299123999999999,-2.3834230952380944,-2.4388115
2022-05-30,42.797362,44.989822,-2.192459999999997,-2.2477312857142837,-2.3228477142857136,-2.4013194285714277,-2.4524994642857143
2022-05-29,42.794255,44.992934,-2.1986789999999985,-2.2701054285714264,-2.339425071428571,-2.418798809523809,-2.460132892857142
2022-05-28,42.79048,44.996336,-2.205855999999997,-2.291707714285713,-2.362563428571428,-2.44033219047619,-2.467408249999999
2022-05-27,42.787148,44.999384,-2.212235999999997,-2.3127335714285704,-2.391050571428571,-2.461258333333333,-2.483973464285714
2022-05-26,42.757218,45.02285,-2.2656319999999965,-2.3333091428571424,-2.419015214285714,-2.4815991904761905,-2.5000013571428568
2022-05-25,42.749465,45.083329,-2.3338639999999984,-2.338850857142858,-2.4453956428571426,-2.4970873809523813,-2.5089838214285716
2022-05-24,42.78193,45.107322,-2.325392000000001,-2.370247285714286,-2.461134285714285,-2.509081761904762,-2.5068097857142857
2022-05-23,42.68122,45.030299,-2.349078999999996,-2.3979641428571434,-2.4781134999999996,-2.520755523809524,-2.509300285714285
2022-05-22,42.653884,45.003779,-2.3498950000000036,-2.408744714285715,-2.4931455000000002,-2.523475380952381,-2.5146769285714288
2022-05-21,42.651635,45.004672,-2.3530370000000005,-2.4334191428571432,-2.5146444285714287,-2.525975095238095,-2.517053035714286
2022-05-20,42.649615,45.00588,-2.3562650000000005,-2.469367571428571,-2.535520714285714,-2.5410534285714284,-2.519189785714286
2022-05-19,42.691584,44.996008,-2.3044240000000045,-2.5047212857142855,-2.5557442142857143,-2.555565428571428,-2.5210721785714285
2022-05-18,42.555332,45.108971,-2.553638999999997,-2.5519404285714273,-2.576205642857143,-2.565694809523809,-2.5224135
2022-05-17,42.573447,45.092857,-2.5194100000000006,-2.5520212857142845,-2.5784990000000003,-2.5523306190476185,-2.5088225
2022-05-16,43.002584,45.427127,-2.424543,-2.5582628571428563,-2.5821512142857146,-2.5464123333333326,-2.4992954999999992
2022-05-15,42.959425,45.482041,-2.5226159999999993,-2.577546285714285,-2.580840714285714,-2.549987666666666,-2.4937404642857137
2022-05-14,42.881214,45.48589,-2.6046759999999978,-2.595869714285714,-2.572253071428571,-2.5449309999999996,-2.4845630714285707
2022-05-13,42.877214,45.480955,-2.6037409999999994,-2.601673857142857,-2.5768963571428567,-2.5357971904761905,-2.472353964285714
2022-05-12,42.879936,45.514894,-2.6349579999999975,-2.6067671428571435,-2.5809874999999995,-2.526522476190476,-2.4600708928571424
2022-05-11,42.944642,45.498847,-2.554204999999996,-2.6004708571428585,-2.572572,-2.5125711904761907,-2.446250785714286
2022-05-10,42.826856,45.389957,-2.563101000000003,-2.604976714285716,-2.552485285714286,-2.494422904761905,-2.435240392857143
2022-05-09,42.823856,45.383383,-2.5595270000000028,-2.6060395714285725,-2.540487071428571,-2.4796397142857143,-2.422377214285714
2022-05-08,42.774955,45.425835,-2.650880000000001,-2.584135142857143,-2.536208357142857,-2.4658051904761904,-2.4096055357142854
2022-05-07,42.772773,45.418078,-2.6453050000000005,-2.5486364285714282,-2.5194616428571424,-2.4474608571428567,-2.393579142857143
2022-05-06,42.770813,45.410207,-2.639394000000003,-2.552118857142856,-2.502858857142857,-2.429247333333333,-2.377708642857143
2022-05-05,42.798271,45.389155,-2.5908840000000026,-2.555207857142856,-2.4864001428571423,-2.411172142857142,-2.362000285714285
2022-05-04,42.795693,45.381439,-2.5857460000000003,-2.5446731428571416,-2.468621357142857,-2.3948440952380947,-2.3480056071428566
2022-05-03,42.664037,45.234578,-2.5705409999999986,-2.4999938571428553,-2.4391459999999996,-2.3786616190476186,-2.3341912499999995
2022-05-02,42.7978,45.203996,-2.4061959999999942,-2.4749345714285695,-2.416439785714285,-2.3611564285714284,-2.317320035714285
2022-05-01,42.794865,45.197254,-2.4023889999999994,-2.4882815714285704,-2.4066402142857144,-2.351429,-2.3063085357142854
2022-04-30,42.630833,45.300515,-2.6696819999999946,-2.4902868571428565,-2.3968730714285713,-2.341893380952381,-2.295414464285714
2022-04-29,42.629621,45.290638,-2.661017000000001,-2.4535988571428575,-2.3678115714285717,-2.319571904761905,-2.274969285714285
2022-04-28,42.637902,45.155043,-2.5171410000000023,-2.4175924285714285,-2.3391542857142857,-2.297597761904762,-2.254828071428571
2022-04-27,42.731538,45.004529,-2.2729909999999975,-2.3925695714285715,-2.3199295714285713,-2.2824497619047617,-2.2398587142857136
2022-04-26,42.770761,45.165887,-2.3951259999999976,-2.3782981428571435,-2.3179955,-2.278923714285714,-2.2336601071428563
2022-04-25,42.720554,45.220179,-2.4996250000000018,-2.357945000000001,-2.304267357142858,-2.264781857142857,-2.2259372142857132
2022-04-24,42.718236,45.134662,-2.4164260000000013,-2.324998857142858,-2.2830027142857148,-2.2456508571428566,-2.2122293928571417
2022-04-23,42.715087,45.127953,-2.412866000000001,-2.3034592857142857,-2.267696642857143,-2.2304569999999995,-2.1992477857142845
2022-04-22,42.712134,45.121106,-2.4089719999999986,-2.282024285714286,-2.2525584285714286,-2.2154260952380946,-2.1865060714285702
2022-04-21,42.660031,45.002012,-2.341981000000004,-2.2607161428571425,-2.2376004285714286,-2.200573285714285,-2.1727909285714273
2022-04-20,42.42769,44.600781,-2.1730909999999994,-2.247289571428571,-2.2273898571428568,-2.188955095238094,-2.16158857142857
2022-04-19,42.441846,44.6945,-2.2526539999999997,-2.2576928571428567,-2.2292364999999994,-2.185447428571427,-2.1648112857142845
2022-04-18,42.435864,44.704866,-2.2690020000000004,-2.2505897142857143,-2.218200285714285,-2.1819346190476177,-2.167277749999999
2022-04-17,42.438544,44.704193,-2.2656489999999962,-2.2410065714285716,-2.2059768571428564,-2.17463957142857,-2.1677972857142844
2022-04-16,42.440418,44.703239,-2.2628210000000024,-2.2319340000000003,-2.1939558571428566,-2.1645106190476175,-2.168523107142856
2022-04-15,42.442481,44.702296,-2.259814999999996,-2.223092571428571,-2.1821269999999986,-2.1546666666666647,-2.169382142857142
2022-04-14,42.490195,44.73819,-2.247995000000003,-2.2144847142857143,-2.170501857142856,-2.143482523809522,-2.170359999999999
2022-04-13,42.490998,44.736912,-2.245913999999999,-2.2074901428571425,-2.1597878571428555,-2.1330215714285696,-2.1669094642857134
2022-04-12,42.544425,44.747357,-2.202932000000004,-2.200780142857142,-2.1493247142857124,-2.1338507619047604,-2.169872785714285
2022-04-11,42.543865,44.745785,-2.201920000000001,-2.1858108571428554,-2.147607071428569,-2.1395070952380935,-2.173564857142856
2022-04-10,42.521075,44.723216,-2.2021409999999975,-2.1709471428571407,-2.1414560714285686,-2.143394190476189,-2.1721124999999986
2022-04-09,42.520932,44.721863,-2.200930999999997,-2.1559777142857124,-2.130798928571426,-2.1473861428571412,-2.1707295714285704
2022-04-08,42.520905,44.720465,-2.199559999999998,-2.141161428571426,-2.120453714285712,-2.1514786666666654,-2.1694294285714277
2022-04-07,42.520973,44.720006,-2.199033,-2.126518999999998,-2.1079814285714265,-2.1556517619047604,-2.1681750714285704
2022-04-06,42.520344,44.719288,-2.1989439999999973,-2.1120855714285685,-2.0957872857142834,-2.1533825714285704,-2.164003999999999
2022-04-05,42.572038,44.670185,-2.0981469999999973,-2.0978692857142827,-2.1003860714285696,-2.1595703333333325,-2.1598444999999993
2022-04-04,42.571499,44.669373,-2.0978739999999974,-2.1094032857142824,-2.1163552142857123,-2.169482857142856,-2.161059642857142
2022-04-03,42.570803,44.668158,-2.0973550000000003,-2.111964999999997,-2.1296177142857124,-2.1725009523809513,-2.1622486071428564
2022-04-02,42.570058,44.667275,-2.0972169999999934,-2.105620142857139,-2.1430903571428557,-2.175646857142856,-2.163400285714285
2022-04-01,42.569041,44.666104,-2.0970629999999986,-2.099745999999997,-2.156637285714285,-2.1788520952380948,-2.164496535714285
2022-03-31,42.567708,44.665707,-2.0979989999999944,-2.0894438571428546,-2.170218142857142,-2.182060428571428,-2.1655051071428564
2022-03-30,42.566057,44.665487,-2.099429999999998,-2.0794889999999984,-2.1740310714285713,-2.1813101428571424,-2.166387214285714
2022-03-29,42.400319,44.579204,-2.178884999999994,-2.102902857142856,-2.190420857142857,-2.1805029047619047,-2.1670818928571425
2022-03-28,42.329963,44.445769,-2.115805999999999,-2.1233071428571426,-2.199522642857143,-2.1782784285714287,-2.1656671428571426
2022-03-27,42.484695,44.537636,-2.052940999999997,-2.1472704285714284,-2.202768928571429,-2.17900980952381,-2.1739791785714284
2022-03-26,42.456626,44.512724,-2.0560979999999986,-2.180560571428572,-2.210660214285715,-2.1826603333333336,-2.1914885714285712
2022-03-25,42.483321,44.508269,-2.024948000000002,-2.2135285714285726,-2.2184051428571436,-2.186080047619048,-2.20447475
2022-03-24,42.482106,44.510421,-2.028314999999999,-2.250992428571429,-2.2283687142857147,-2.190858857142857,-2.2182970714285717
2022-03-23,42.533348,44.796675,-2.263327000000004,-2.268573142857144,-2.2322207142857144,-2.1953532857142855,-2.234392392857143
2022-03-22,42.608683,44.930398,-2.3217149999999975,-2.277938857142858,-2.219302928571429,-2.1884749047619048,-2.2451125357142856
2022-03-21,42.637426,44.920975,-2.2835490000000007,-2.2757381428571435,-2.205764071428572,-2.1797871428571427,-2.258982
2022-03-20,42.635432,44.921404,-2.285972000000001,-2.258267428571429,-2.1948795000000003,-2.182882095238095,-2.2648570357142854
2022-03-19,42.632526,44.9194,-2.2868740000000045,-2.240759857142858,-2.1837102142857145,-2.195131238095238,-2.270214107142857
2022-03-18,42.630423,44.917618,-2.287194999999997,-2.2232817142857146,-2.1723557857142852,-2.2014568095238096,-2.275133964285714
2022-03-17,42.676558,44.827938,-2.151380000000003,-2.2057450000000003,-2.160792071428571,-2.207398619047619,-2.2794987857142854
2022-03-16,42.519532,44.848419,-2.3288870000000017,-2.1958682857142855,-2.1587433571428565,-2.2229988095238093,-2.2790209285714282
2022-03-15,42.534109,44.840419,-2.3063099999999963,-2.1606669999999997,-2.143742928571428,-2.234170428571428,-2.2846460357142853
2022-03-14,42.655309,44.816563,-2.1612539999999996,-2.13579,-2.131811642857142,-2.2533966190476185,-2.2919042499999995
2022-03-13,42.651813,44.815232,-2.1634190000000046,-2.131491571428572,-2.145189428571428,-2.2670535714285713,-2.3040437499999995
2022-03-12,42.648183,44.81271,-2.1645269999999996,-2.126660571428571,-2.1723169285714277,-2.2800321904761898,-2.305479142857142
